ITINERARY_ID,SEQ,TITLE,CONTENT
373941,7,Key Features - Itinerary,<ul><li>Pulpit Rock</li><li>The Blue Lagoon</li><li>Torshavns Cathedral</li></ul>
373941,100,Please Note,*Tender to shore
373951,1,Ship Name,Marella Discovery
373951,2,Cruise Name,Magnificent Fjords
373951,7,Key Features - Itinerary,<ul><li>Scenic boat rides</li><li>Picture-perfect Eidfjord</li><li>White caves of Gudvangen</li></ul>
373951,100,Please Note,*Tender to shore
387699,1,Ship Name,Marella Discovery
387699,2,Cruise Name,Enchanting Far East 1
387699,4,Adults Only,Please see A-Z Guide.
387699,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387699,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387699,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387699,100,Cru_New,-
387701,1,Ship Name,Marella Discovery
387701,2,Cruise Name,Enchanting Far East 1
387701,4,Adults Only,Please see A-Z Guide.
387701,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387701,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387701,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387701,100,Cru_New,-
387703,1,Ship Name,Marella Discovery
387703,2,Cruise Name,Enchanting Far East 1
387703,4,Adults Only,Please see A-Z Guide.
387703,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387703,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387703,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387703,100,Cru_New,-
387705,1,Ship Name,Marella Discovery
387705,2,Cruise Name,Enchanting Far East 2
387705,4,Adults Only,Please see A-Z Guide.
387705,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387705,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387705,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387705,100,Cru_New,-
387707,1,Ship Name,Marella Discovery
387707,2,Cruise Name,Enchanting Far East 2
387707,4,Adults Only,Please see A-Z Guide.
387707,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387707,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387707,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387707,100,Cru_New,-
387709,1,Ship Name,Marella Discovery
387709,2,Cruise Name,Enchanting Far East 2
387709,4,Adults Only,Please see A-Z Guide.
387709,7,Key Features - Itinerary,<ul><li>The Petronas Towers</li><li>Bangkok&#8217;s floating markets</li><li>Pearly sands in Sihanoukville</li></ul>
387709,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387709,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387709,100,Cru_New,-
387711,1,Ship Name,Marella Discovery
387711,2,Cruise Name,Colours of the Far East 1
387711,4,Adults Only,Please see A-Z Guide.
387711,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387711,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387711,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387711,100,Cru_New,-
387713,1,Ship Name,Marella Discovery
387713,2,Cruise Name,Colours of the Far East 1
387713,4,Adults Only,Please see A-Z Guide.
387713,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387713,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387713,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387713,100,Cru_New,-
387715,1,Ship Name,Marella Discovery
387715,2,Cruise Name,Colours of the Far East 1
387715,4,Adults Only,Please see A-Z Guide.
387715,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387715,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Gatwick or Birmingham Airport. Your outbound flight will depart the day before your sailing date.
387715,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387715,100,Cru_New,-
387717,1,Ship Name,Marella Discovery
387717,2,Cruise Name,Colours of the Far East 2
387717,4,Adults Only,Please see A-Z Guide.
387717,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387717,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387717,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387717,100,Cru_New,-
387719,1,Ship Name,Marella Discovery
387719,2,Cruise Name,Colours of the Far East 2
387719,4,Adults Only,Please see A-Z Guide.
387719,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387719,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387719,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387719,100,Cru_New,-
387721,1,Ship Name,Marella Discovery
387721,2,Cruise Name,Colours of the Far East 2
387721,4,Adults Only,Please see A-Z Guide.
387721,7,Key Features - Itinerary,<ul><li>Idyllic Langkawi</li><li>Ho Chi Minh City&#8217;s sky bars</li><li>Singapore Zoo</li></ul>
387721,100,Please Note,Just so you know this itinerary may vary by sailing date. Please speak to your Travel Advisor for more details.<br /><br />Flights for this itinerary are from Manchester Airport. Your outbound flight will depart the day before your sailing date.
387721,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387721,100,Cru_New,-
387769,1,Ship Name,Marella Discovery
387769,2,Cruise Name,Heroes of the Mediterranean
387769,4,Adults Only,Please see A-Z Guide.
387769,7,Key Features - Itinerary,<ul><li>Pastel-painted Portofino</li><li>The Trevi Fountain in Rome</li><li>Palma&#8217;s hilltop castle</li></ul>
387769,100,Cru_New,-
387771,1,Ship Name,Marella Discovery
387771,2,Cruise Name,Heroes of the Mediterranean
387771,4,Adults Only,Please see A-Z Guide.
387771,7,Key Features - Itinerary,<ul><li>Pastel-painted Portofino</li><li>The Trevi Fountain in Rome</li><li>Palma&#8217;s hilltop castle</li></ul>
387771,100,Cru_New,-
387773,1,Ship Name,Marella Discovery
387773,2,Cruise Name,Heroes of the Mediterranean
387773,4,Adults Only,Please see A-Z Guide.
387773,7,Key Features - Itinerary,<ul><li>Pastel-painted Portofino</li><li>The Trevi Fountain in Rome</li><li>Palma&#8217;s hilltop castle</li></ul>
387773,100,Cru_New,-
387775,1,Ship Name,Marella Discovery
387775,2,Cruise Name,Mesmerising Mediterranean 1
387775,4,Adults Only,Please see A-Z Guide.
387775,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387775,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387775,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387775,100,Cru_New,-
387777,1,Ship Name,Marella Discovery
387777,2,Cruise Name,Mesmerising Mediterranean 1
387777,4,Adults Only,Please see A-Z Guide.
387777,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387777,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387777,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387777,100,Cru_New,-
387779,1,Ship Name,Marella Discovery
387779,2,Cruise Name,Mesmerising Mediterranean 1
387779,4,Adults Only,Please see A-Z Guide.
387779,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387779,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387779,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387779,100,Cru_New,-
387781,1,Ship Name,Marella Discovery
387781,2,Cruise Name,Mesmerising Mediterranean 2
387781,4,Adults Only,Please see A-Z Guide.
387781,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387781,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387781,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387781,100,Cru_New,-
387783,1,Ship Name,Marella Discovery
387783,2,Cruise Name,Mesmerising Mediterranean 2
387783,4,Adults Only,Please see A-Z Guide.
387783,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387783,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387783,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387783,100,Cru_New,-
387785,1,Ship Name,Marella Discovery
387785,2,Cruise Name,Mesmerising Mediterranean 2
387785,4,Adults Only,Please see A-Z Guide.
387785,7,Key Features - Itinerary,<ul><li>Mount Vesuvius</li><li>Knossos Palace in Crete</li><li>Petra&#8217;s ancient tombs</li></ul>
387785,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387785,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387785,100,Cru_New,-
387787,1,Ship Name,Marella Discovery
387787,2,Cruise Name,Red Sea Voyage 1
387787,4,Adults Only,Please see A-Z Guide.
387787,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387787,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387787,100,Cru_New,-
387787,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387789,1,Ship Name,Marella Discovery
387789,2,Cruise Name,Red Sea Voyage 1
387789,4,Adults Only,Please see A-Z Guide.
387789,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387789,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387789,100,Cru_New,-
387789,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387791,1,Ship Name,Marella Discovery
387791,2,Cruise Name,Red Sea Voyage 1
387791,4,Adults Only,Please see A-Z Guide.
387791,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387791,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387791,100,Cru_New,-
387791,100,Please Note,Flights for this itinerary are from Gatwick or Birmingham Airport. The ship does not stop as it sails through the Suez Canal.
387793,1,Ship Name,Marella Discovery
387793,2,Cruise Name,Red Sea Voyage 2
387793,4,Adults Only,Please see A-Z Guide.
387793,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387793,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387793,100,Cru_New,-
387793,100,Brochure production comment,Please add overnight stay plug for W18 brochures
387795,1,Ship Name,Marella Discovery
387795,2,Cruise Name,Red Sea Voyage 2
387795,4,Adults Only,Please see A-Z Guide.
387795,7,Key Features - Itinerary,<ul><li>The Suez Canal</li><li>Heraklion&#8217;s Venetian fortress</li><li>UNESCO-ticked Petra</li></ul>
387795,100,Please Note,Flights for this itinerary are from Manchester Airport. The ship does not stop as it sails through the Suez Canal.
387795,100,Cru_New,-
387795,100,Brochure production comment,Please add overnight stay plug for W18 brochures
373961,1,Ship Name,Marella Discovery
373961,2,Cruise Name,Baltic Explorer
373961,7,Key Features - Itinerary,<ul><li>Tallinn&#8217;s Medieval turrets</li><li>St Petersburg&#8217;s domed cathedrals</li><li>The Little Mermaid in Copenhagen</li></ul>
373961,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
373971,1,Ship Name,Marella Discovery
373971,2,Cruise Name,Fantastic Fjords
373971,7,Key Features - Itinerary,<ul><li>Flam&#8217;s famous railway</li><li>Hike to Pulpit Rock</li><li>Striking mountain scenery</li></ul>
373971,100,Cru_New,-
373981,1,Ship Name,Marella Discovery
373981,2,Cruise Name,Baltic Treasures
373981,7,Key Features - Itinerary,<ul><li>Sophisticated Oslo</li><li>St Petersburg&#8217;s museums</li><li>Helsinki&#8217;s architecture</li></ul>
373981,100,Brochure production comment,S18 brochures - please add in an overnight stay plug.
373981,100,Cru_New,-
373991,1,Ship Name,Marella Discovery
373991,2,Cruise Name,European Experience
373991,7,Key Features - Itinerary,<ul><li>The Bayeux Tapestry</li><li>Amsterdam&#8217;s criss-cross canals</li><li>Maritime history in Bremerhaven</li></ul>
